Project name : GHG500.gmp 	 2018-04-13 12:03 	 by GRMCore2018
Output data : All the results for watch point 'GHG_md'

DataTime	Discharge[cms]	BaseFlowDepth[m]	SoilWaterContent[m]	SoilSatR	RFGrid	RFUpMean	FCData	FCResStor
2016-09-04 18:50	  250.47	0.1881	0.0565	0.5487	0.0000	0.0000	0.00	0.00
2016-09-04 19:00	  249.02	0.1882	0.0564	0.5472	0.0000	0.0000	0.00	0.00
2016-09-04 19:10	   247.6	0.1884	0.0562	0.5458	0.0000	0.0000	0.00	0.00
2016-09-04 19:20	  246.19	0.1886	0.0561	0.5444	0.0000	0.0000	0.00	0.00
2016-09-04 19:30	   244.8	0.1887	0.0559	0.5430	0.0000	0.0000	0.00	0.00
2016-09-04 19:40	  243.42	0.1889	0.0558	0.5415	0.0000	0.0000	0.00	0.00
2016-09-04 19:50	  242.07	0.1891	0.0556	0.5401	0.0000	0.0000	0.00	0.00
2016-09-04 20:00	  240.73	0.1892	0.0555	0.5387	0.0000	0.0000	0.00	0.00
2016-09-04 20:10	   239.4	0.1894	0.0553	0.5373	0.0000	0.0000	0.00	0.00
2016-09-04 20:20	   238.1	0.1896	0.0552	0.5359	0.0000	0.0000	0.00	0.00
2016-09-04 20:30	  236.81	0.1897	0.0551	0.5345	0.0000	0.0000	0.00	0.00
2016-09-04 20:40	  235.53	0.1899	0.0549	0.5331	0.0000	0.0000	0.00	0.00
2016-09-04 20:50	  234.28	0.1901	0.0548	0.5317	0.0000	0.0000	0.00	0.00
2016-09-04 21:00	  233.04	0.1902	0.0546	0.5303	0.0000	0.0000	0.00	0.00
2016-09-04 21:10	  231.81	0.1904	0.0545	0.5289	0.0000	0.0000	0.00	0.00
2016-09-04 21:20	  230.61	0.1905	0.0543	0.5276	0.0000	0.0000	0.00	0.00
2016-09-04 21:30	  229.42	0.1907	0.0542	0.5262	0.0000	0.0000	0.00	0.00
2016-09-04 21:40	  228.24	0.1909	0.0541	0.5248	0.0000	0.0000	0.00	0.00
2016-09-04 21:50	  227.09	0.1910	0.0539	0.5234	0.0000	0.0000	0.00	0.00
2016-09-04 22:00	  225.94	0.1912	0.0538	0.5221	0.0000	0.0000	0.00	0.00
2016-09-04 22:10	  224.82	0.1914	0.0536	0.5207	0.0000	0.0000	0.00	0.00
2016-09-04 22:20	  223.71	0.1915	0.0535	0.5193	0.0000	0.0000	0.00	0.00
2016-09-04 22:30	  222.62	0.1917	0.0534	0.5180	0.0000	0.0000	0.00	0.00
2016-09-04 22:40	  221.54	0.1918	0.0532	0.5166	0.0000	0.0000	0.00	0.00
2016-09-04 22:50	  220.48	0.1920	0.0531	0.5153	0.0000	0.0000	0.00	0.00
2016-09-04 23:00	  219.43	0.1922	0.0529	0.5139	0.0000	0.0000	0.00	0.00
2016-09-04 23:10	  218.39	0.1923	0.0528	0.5126	0.0000	0.0000	0.00	0.00
2016-09-04 23:20	  217.37	0.1925	0.0527	0.5112	0.0000	0.0000	0.00	0.00
2016-09-04 23:30	  216.37	0.1926	0.0525	0.5099	0.0000	0.0000	0.00	0.00
2016-09-04 23:40	  215.38	0.1928	0.0524	0.5086	0.0000	0.0000	0.00	0.00
2016-09-04 23:50	   214.4	0.1929	0.0522	0.5072	0.0000	0.0000	0.00	0.00
