Project name : GHG500.gmp 	 2018-04-13 12:03 	 by GRMCore2018
Output data : All the results for watch point 'GHG_gh'

DataTime	Discharge[cms]	BaseFlowDepth[m]	SoilWaterContent[m]	SoilSatR	RFGrid	RFUpMean	FCData	FCResStor
2016-09-04 17:50	   67.56	1.3676	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 18:00	   67.37	1.3644	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 18:10	   67.17	1.3614	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 18:20	   66.98	1.3583	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 18:30	   66.79	1.3554	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 18:40	   66.61	1.3524	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 18:50	   66.42	1.3496	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 19:00	   66.24	1.3467	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 19:10	   66.06	1.3439	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 19:20	   65.89	1.3412	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 19:30	   65.72	1.3385	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 19:40	   65.55	1.3358	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 19:50	   65.38	1.3332	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 20:00	   65.21	1.3306	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 20:10	   65.05	1.3281	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 20:20	   64.89	1.3256	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 20:30	   64.73	1.3231	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 20:40	   64.57	1.3207	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 20:50	   64.42	1.3183	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 21:00	   64.27	1.3159	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 21:10	   64.12	1.3136	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 21:20	   63.97	1.3113	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 21:30	   63.82	1.3091	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 21:40	   63.68	1.3069	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 21:50	   63.54	1.3047	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 22:00	   63.39	1.3025	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 22:10	   63.26	1.3004	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 22:20	   63.12	1.2983	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 22:30	   62.98	1.2962	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 22:40	   62.85	1.2942	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 22:50	   62.72	1.2922	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 23:00	   62.59	1.2902	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 23:10	   62.46	1.2882	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 23:20	   62.33	1.2863	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 23:30	    62.2	1.2844	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 23:40	   62.08	1.2825	0.1043	1.0000	0.0000	0.0000	0.00	0.00
2016-09-04 23:50	   61.96	1.2807	0.1043	1.0000	0.0000	0.0000	0.00	0.00
