Project name : GHG500.gmp 	 2018-04-13 12:03 	 by GRMCore2018
Output data : All the results for watch point 'GHG_YCD'

DataTime	Discharge[cms]	BaseFlowDepth[m]	SoilWaterContent[m]	SoilSatR	RFGrid	RFUpMean	FCData	FCResStor
2016-09-03 01:20	       6	0.0692	0.1009	0.9300	0.2178	0.0002	0.00	0.00
2016-09-03 01:30	       6	0.0692	0.1009	0.9300	0.2350	0.0002	0.00	0.00
2016-09-03 01:40	       6	0.0692	0.1009	0.9300	0.3116	0.0003	0.00	0.00
2016-09-03 01:50	       6	0.0692	0.1009	0.9300	0.4735	0.0005	0.00	0.00
2016-09-03 02:00	       6	0.0692	0.1009	0.9300	0.4078	0.0004	0.00	0.00
2016-09-03 02:10	       6	0.0692	0.1009	0.9300	0.3555	0.0004	0.00	0.00
2016-09-03 02:20	       6	0.0692	0.1009	0.9300	0.2114	0.0002	0.00	0.00
2016-09-03 02:30	       6	0.0692	0.1009	0.9300	0.3365	0.0004	0.00	0.00
2016-09-03 02:40	       6	0.0692	0.1009	0.9300	0.2644	0.0003	0.00	0.00
2016-09-03 02:50	       6	0.0692	0.1009	0.9300	0.4119	0.0004	0.00	0.00
2016-09-03 03:00	       6	0.0692	0.1009	0.9300	0.6452	0.0007	0.00	0.00
2016-09-03 03:10	       6	0.0692	0.1009	0.9300	0.4418	0.0005	0.00	0.00
2016-09-03 03:20	       6	0.0692	0.1009	0.9300	0.6243	0.0007	0.00	0.00
2016-09-03 03:30	       6	0.0692	0.1009	0.9300	0.6932	0.0007	0.00	0.00
2016-09-03 03:40	       6	0.0692	0.1009	0.9300	1.0415	0.0011	0.00	0.00
2016-09-03 03:50	       6	0.0692	0.1009	0.9300	1.0398	0.0011	0.00	0.00
2016-09-03 04:00	       6	0.0692	0.1009	0.9300	0.7750	0.0008	0.00	0.00
2016-09-03 04:10	       6	0.0692	0.1009	0.9300	0.4394	0.0005	0.00	0.00
2016-09-03 04:20	       6	0.0692	0.1009	0.9300	0.2224	0.0002	0.00	0.00
2016-09-03 04:30	       6	0.0692	0.1009	0.9300	0.2111	0.0002	0.00	0.00
2016-09-03 04:40	       6	0.0692	0.1009	0.9300	0.1437	0.0002	0.00	0.00
2016-09-03 04:50	       6	0.0692	0.1009	0.9300	0.1518	0.0002	0.00	0.00
2016-09-03 05:00	       6	0.0692	0.1009	0.9300	0.2385	0.0003	0.00	0.00
2016-09-03 05:10	       6	0.0692	0.1009	0.9300	0.3897	0.0004	0.00	0.00
2016-09-03 05:20	       6	0.0692	0.1009	0.9300	0.5545	0.0006	0.00	0.00
2016-09-03 05:30	       6	0.0692	0.1009	0.9300	1.0545	0.0011	0.00	0.00
2016-09-03 05:40	       6	0.0692	0.1009	0.9300	1.2233	0.0013	0.00	0.00
2016-09-03 05:50	       6	0.0692	0.1009	0.9300	1.4150	0.0015	0.00	0.00
2016-09-03 06:00	       6	0.0692	0.1009	0.9300	0.7687	0.0008	0.00	0.00
2016-09-03 06:10	       6	0.0692	0.1009	0.9300	0.6265	0.0007	0.00	0.00
2016-09-03 06:20	       6	0.0692	0.1009	0.9300	0.4193	0.0004	0.00	0.00
2016-09-03 06:30	       6	0.0692	0.1009	0.9300	0.4481	0.0005	0.00	0.00
2016-09-03 06:40	       6	0.0692	0.1009	0.9300	0.4947	0.0005	0.00	0.00
2016-09-03 06:50	       6	0.0692	0.1009	0.9300	0.8504	0.0009	0.00	0.00
2016-09-03 07:00	       6	0.0692	0.1009	0.9300	1.7250	0.0018	0.00	0.00
2016-09-03 07:10	       6	0.0692	0.1009	0.9300	1.6833	0.0018	0.00	0.00
2016-09-03 07:20	       6	0.0692	0.1009	0.9300	1.4979	0.0016	0.00	0.00
2016-09-03 07:30	       6	0.0692	0.1009	0.9300	0.2644	0.0003	0.00	0.00
2016-09-03 07:40	       6	0.0692	0.1009	0.9300	0.2110	0.0002	0.00	0.00
2016-09-03 07:50	       6	0.0692	0.1009	0.9300	0.2585	0.0003	0.00	0.00
2016-09-03 08:00	       6	0.0692	0.1009	0.9300	0.1553	0.0002	0.00	0.00
2016-09-03 08:10	       6	0.0692	0.1009	0.9300	0.0038	0.0000	0.00	0.00
2016-09-03 08:20	       6	0.0692	0.1009	0.9300	0.0525	0.0001	0.00	0.00
2016-09-03 08:30	       6	0.0692	0.1009	0.9300	0.0200	0.0000	0.00	0.00
2016-09-03 08:40	       6	0.0692	0.1009	0.9300	0.1051	0.0001	0.00	0.00
2016-09-03 08:50	       6	0.0692	0.1009	0.9300	0.1683	0.0002	0.00	0.00
2016-09-03 09:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 09:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 09:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 09:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 09:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 09:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 10:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 10:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 10:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 10:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 10:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 10:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 11:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 11:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 11:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 11:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 11:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 11:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 12:00	       6	0.0692	0.1009	0.9300	0.0375	0.0000	0.00	0.00
2016-09-03 12:10	       6	0.0692	0.1009	0.9300	0.3001	0.0003	0.00	0.00
2016-09-03 12:20	       6	0.0692	0.1009	0.9300	0.2110	0.0002	0.00	0.00
2016-09-03 12:30	       6	0.0692	0.1009	0.9300	0.1986	0.0002	0.00	0.00
2016-09-03 12:40	       6	0.0692	0.1009	0.9300	0.2024	0.0002	0.00	0.00
2016-09-03 12:50	       6	0.0692	0.1009	0.9300	0.2661	0.0003	0.00	0.00
2016-09-03 13:00	       6	0.0692	0.1009	0.9300	0.3608	0.0004	0.00	0.00
2016-09-03 13:10	       6	0.0692	0.1009	0.9300	0.4655	0.0005	0.00	0.00
2016-09-03 13:20	       6	0.0692	0.1009	0.9300	0.3155	0.0003	0.00	0.00
2016-09-03 13:30	       6	0.0692	0.1009	0.9300	0.0390	0.0000	0.00	0.00
2016-09-03 13:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 13:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 14:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 14:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 14:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 14:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 14:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 14:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 15:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 15:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 15:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 15:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 15:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 15:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 16:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 16:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 16:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 16:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 16:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 16:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 17:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 17:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 17:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 17:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 17:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 17:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 18:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 18:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 18:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 18:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 18:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 18:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 19:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 19:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 19:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 19:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 19:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 19:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 20:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 20:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 20:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 20:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 20:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 20:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 21:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 21:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 21:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 21:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 21:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 21:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 22:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 22:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 22:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 22:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 22:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 22:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 23:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 23:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 23:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 23:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 23:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-03 23:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 00:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 00:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 00:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 00:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 00:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 00:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 01:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 01:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 01:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 01:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 01:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 01:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 02:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 02:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 02:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 02:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 02:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 02:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 03:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 03:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
